# jonquera scenario; 30 hours of prediction; ignition from central polygon; single core execution; scenario.ini: landscapeFile=landscape/jonquera.lcp;ignitionFile=perimetres/jonquera_central_polygon_2.shp;perimeterResolution=30m;distanceResolution=30m;StartDate=2019-07-22 12:00:00;EndDate=2019-07-23 18:30:00;hoursOfSimulation=30
generation individual p0 p1  p2        p3        p4        p5        p6        p7        p8       p9      p10      p11      p12      p13      p14      p15   p16      p17      p18      p19      p20 runtime maxRSS outputs cpu csw exit error
0 164 8 14 13 58 67 12 88 33 96 0.119384 0 0 0 0 0 0 0 0 0 0 0 25.61 73224 36592 99% 3238 0 1.102088 
0 165 14 2 12 39 86 13 148 38 36 0.512723 0 0 0 0 0 0 0 0 0 0 0 578.22 531768 38416 100% 58154 0 2.150142 
0 166 4 8 14 37 67 7 14 31 98 1.095046 0 0 0 0 0 0 0 0 0 0 0 10.33 47644 35984 99% 1411 0 1.057446 
0 167 7 13 1 53 86 13 341 39 46 0.195140 0 0 0 0 0 0 0 0 0 0 0 532.81 444788 38264 100% 53156 0 2.012080 
0 168 8 3 2 68 94 8 334 36 63 1.747280 0 0 0 0 0 0 0 0 0 0 0 69.21 135044 36440 99% 7751 0 1.233990 
0 169 9 2 10 28 64 9 312 36 90 1.144295 0 0 0 0 0 0 0 0 0 0 0 25.63 75968 36512 99% 3500 0 1.135953 
0 170 14 9 1 66 65 11 110 45 89 1.621894 0 0 0 0 0 0 0 0 0 0 0 30.52 79452 36592 99% 3879 0 1.079267 
0 171 2 12 10 31 87 16 117 44 95 0.846490 0 0 0 0 0 0 0 0 0 0 0 80.00 129760 38112 99% 9483 0 1.285890 
0 172 6 14 9 56 93 15 154 32 95 0.906336 0 0 0 0 0 0 0 0 0 0 0 100.33 154000 38608 99% 12337 0 1.212169 
0 173 8 6 14 38 89 9 157 42 93 1.294494 0 0 0 0 0 0 0 0 0 0 0 32.61 69164 36464 99% 4276 0 1.102486 
0 174 6 11 7 46 98 11 206 45 95 1.392441 0 0 0 0 0 0 0 0 0 0 0 26.35 77320 36672 99% 3669 0 1.099544 
0 175 5 3 13 46 92 10 123 38 66 1.915931 0 0 0 0 0 0 0 0 0 0 0 156.61 193684 37472 99% 16722 0 1.426544 
0 176 6 7 2 46 99 19 143 39 92 1.526367 0 0 0 0 0 0 0 0 0 0 0 270.07 283220 41240 100% 29135 0 1.524859 
0 177 2 9 6 67 92 3 347 32 40 0.199749 0 0 0 0 0 0 0 0 0 0 0 58.36 113988 36168 99% 6497 0 1.053130 
0 178 12 8 8 23 74 11 135 49 97 1.674876 0 0 0 0 0 0 0 0 0 0 0 23.48 67256 36616 99% 3218 0 1.069465 
0 179 4 5 3 24 60 15 19 33 68 0.594798 0 0 0 0 0 0 0 0 0 0 0 250.42 287396 38240 100% 25821 0 2.292701 
0 180 15 8 9 50 81 12 187 49 97 1.415780 0 0 0 0 0 0 0 0 0 0 0 34.65 63740 36496 99% 4374 0 1.041231 
0 181 2 11 2 68 85 21 298 36 63 1.409396 0 0 0 0 0 0 0 0 0 0 0 1653.07 855680 44736 100% 168638 0 2.916767 
0 182 7 9 3 58 69 8 130 38 98 1.000893 0 0 0 0 0 0 0 0 0 0 0 12.09 49932 36080 98% 1652 0 1.060146 
0 183 5 7 10 66 83 2 65 32 55 0.705661 0 0 0 0 0 0 0 0 0 0 0 22.19 71376 35976 99% 2726 0 1.034950 
0 184 2 7 12 23 97 13 129 34 43 1.802857 0 0 0 0 0 0 0 0 0 0 0 488.82 472276 38288 100% 49328 0 2.277463 
0 185 12 2 13 41 98 7 110 43 88 0.945308 0 0 0 0 0 0 0 0 0 0 0 13.73 55240 36080 99% 1728 0 1.075264 
0 186 2 6 8 64 98 5 12 47 97 0.528819 0 0 0 0 0 0 0 0 0 0 0 6.21 35888 35800 99% 916 0 1.033105 
0 187 5 14 8 54 90 17 121 35 52 0.456258 0 0 0 0 0 0 0 0 0 0 0 1064.57 696156 41464 100% 106521 0 2.668985 
0 188 2 13 14 55 66 5 218 31 37 0.766850 0 0 0 0 0 0 0 0 0 0 0 80.49 159352 36424 99% 8828 0 1.114180 
0 189 13 2 11 37 76 13 301 42 88 0.563845 0 0 0 0 0 0 0 0 0 0 0 70.90 127372 37512 99% 8361 0 1.199426 
0 190 14 3 3 51 65 14 341 34 67 0.795596 0 0 0 0 0 0 0 0 0 0 0 270.62 287972 38528 100% 28226 0 1.791833 
0 191 9 7 3 67 66 2 331 48 34 1.637261 0 0 0 0 0 0 0 0 0 0 0 83.40 155752 36328 99% 8945 0 1.043039 
0 192 12 14 1 29 72 14 254 31 97 1.563038 0 0 0 0 0 0 0 0 0 0 0 41.30 93052 36992 99% 5288 0 1.046583 
0 193 5 11 2 63 71 14 290 36 75 0.891558 0 0 0 0 0 0 0 0 0 0 0 198.35 230724 38896 100% 21536 0 1.413295 
0 194 2 13 14 20 80 18 184 39 100 0.410149 0 0 0 0 0 0 0 0 0 0 0 0.24 22216 16 99% 60 0 9999.990234 
0 195 4 12 1 67 81 12 247 47 39 1.202431 0 0 0 0 0 0 0 0 0 0 0 517.23 457636 38352 100% 52648 0 1.731374 
0 196 10 8 14 46 87 23 309 49 35 0.438860 0 0 0 0 0 0 0 0 0 0 0 29298.08 2699520 42536 99% 2838342 0 4.558772 
0 197 13 5 2 66 70 13 122 50 97 0.588727 0 0 0 0 0 0 0 0 0 0 0 44.30 92980 37240 91% 5277 0 1.108695 
0 198 6 6 3 35 75 6 295 46 79 0.148631 0 0 0 0 0 0 0 0 0 0 0 15.50 60200 36096 99% 1989 0 1.078760 
0 200 2 9 13 37 88 15 284 41 44 0.809350 0 0 0 0 0 0 0 0 0 0 0 1159.47 685900 40064 99% 115411 0 2.333908 
0 201 2 13 11 51 93 20 182 42 87 1.784285 0 0 0 0 0 0 0 0 0 0 0 146.44 201160 38792 99% 17075 0 1.430065 
0 202 9 13 13 54 89 9 67 44 55 1.509900 0 0 0 0 0 0 0 0 0 0 0 102.82 180472 36760 99% 11012 0 1.297897 
0 203 3 13 3 62 77 9 347 48 81 0.206546 0 0 0 0 0 0 0 0 0 0 0 21.93 70556 36368 99% 2851 0 1.145838 
0 204 3 14 10 31 68 18 143 43 77 1.185443 0 0 0 0 0 0 0 0 0 0 0 297.50 301804 40768 99% 32218 0 1.644464 
0 205 3 9 11 56 91 12 233 35 50 1.364881 0 0 0 0 0 0 0 0 0 0 0 249.61 293932 37664 100% 25594 0 1.632131 
0 206 9 2 1 49 85 19 353 31 78 0.186256 0 0 0 0 0 0 0 0 0 0 0 443.33 398264 39760 100% 46252 0 2.787047 
0 207 2 6 6 32 69 10 134 30 97 0.952911 0 0 0 0 0 0 0 0 0 0 0 38.76 92076 36872 99% 4708 0 1.157122 
0 208 13 5 9 41 99 7 295 37 31 1.773927 0 0 0 0 0 0 0 0 0 0 0 216.36 276312 37304 100% 22315 0 1.216232 
0 209 13 2 1 63 79 0 86 41 69 1.030462 0 0 0 0 0 0 0 0 0 0 0 11.51 48552 35824 99% 1720 0 1.026089 
0 210 2 7 9 67 91 8 23 34 68 0.193973 0 0 0 0 0 0 0 0 0 0 0 39.27 101452 36320 99% 4442 0 1.219499 
0 211 2 12 0 26 82 16 45 46 78 1.484714 0 0 0 0 0 0 0 0 0 0 0 207.10 245180 38832 99% 22268 0 1.799248 
0 212 12 5 14 43 85 8 321 38 66 0.780076 0 0 0 0 0 0 0 0 0 0 0 51.39 112988 36344 99% 5874 0 1.183440 
0 213 6 12 11 44 82 22 111 49 84 1.507525 0 0 0 0 0 0 0 0 0 0 0 479.60 379788 41848 99% 52481 0 1.742272 
0 214 4 4 1 26 80 11 139 40 31 1.284237 0 0 0 0 0 0 0 0 0 0 0 508.25 488332 38336 100% 51112 0 1.973080 
0 215 5 7 5 31 61 13 208 30 36 1.035308 0 0 0 0 0 0 0 0 0 0 0 481.56 473192 38080 100% 49007 0 1.953634 
0 216 2 14 1 49 90 14 353 45 94 0.406117 0 0 0 0 0 0 0 0 0 0 0 39.28 91100 36880 99% 4914 0 1.213555 
0 217 14 8 5 37 96 7 299 34 54 0.328972 0 0 0 0 0 0 0 0 0 0 0 63.14 130948 36296 99% 7025 0 1.130708 
0 218 11 12 12 52 86 20 32 46 91 0.675998 0 0 0 0 0 0 0 0 0 0 0 41.87 100116 36600 99% 4909 0 1.139919 
0 219 12 2 7 70 72 16 118 40 94 0.882156 0 0 0 0 0 0 0 0 0 0 0 176.43 205268 39712 99% 20398 0 1.366157 
0 220 9 3 1 59 73 9 19 43 63 0.569098 0 0 0 0 0 0 0 0 0 0 0 99.40 167876 36632 99% 10658 0 1.342805 
0 221 12 8 12 56 88 13 8 42 69 1.934649 0 0 0 0 0 0 0 0 0 0 0 124.72 193568 37368 99% 13339 0 1.594541 
0 222 13 14 12 47 85 13 75 44 63 0.808481 0 0 0 0 0 0 0 0 0 0 0 217.71 240396 37496 99% 22802 0 1.460035 
0 223 5 3 6 58 60 12 291 37 88 0.166663 0 0 0 0 0 0 0 0 0 0 0 84.26 145292 38144 99% 10428 0 1.236461 
0 224 4 2 9 39 93 13 256 31 92 1.064443 0 0 0 0 0 0 0 0 0 0 0 93.97 156808 38224 99% 11399 0 1.241513 
0 225 14 4 10 34 68 13 15 37 34 1.490948 0 0 0 0 0 0 0 0 0 0 0 854.27 636752 38936 100% 84752 0 2.159534 
0 226 6 6 7 61 89 6 5 42 95 0.096522 0 0 0 0 0 0 0 0 0 0 0 8.14 41236 35840 99% 1134 0 1.044040 
0 227 3 2 9 38 85 3 84 49 93 0.303020 0 0 0 0 0 0 0 0 0 0 0 6.13 34092 35736 99% 906 0 1.020651 
0 228 9 2 1 63 76 8 211 38 60 1.536711 0 0 0 0 0 0 0 0 0 0 0 79.34 148184 36624 99% 8653 0 1.227805 
0 229 5 5 6 26 91 12 87 33 45 1.513911 0 0 0 0 0 0 0 0 0 0 0 478.80 450244 38496 100% 48486 0 1.977890 
0 230 12 7 5 27 100 11 258 35 69 0.419710 0 0 0 0 0 0 0 0 0 0 0 95.30 155300 37088 99% 10518 0 1.225298 
0 231 13 8 5 35 94 11 321 42 52 0.161469 0 0 0 0 0 0 0 0 0 0 0 296.60 310624 37376 100% 30320 0 1.474285 
0 232 11 3 11 68 95 8 48 32 42 0.201711 0 0 0 0 0 0 0 0 0 0 0 158.37 243084 37104 100% 16541 0 1.305589 
0 233 4 7 1 21 90 26 240 41 62 0.459001 0 0 0 0 0 0 0 0 0 0 0 602.66 522820 38856 100% 60344 0 2.064812 
0 234 13 9 6 47 67 15 17 49 53 0.240505 0 0 0 0 0 0 0 0 0 0 0 549.18 498200 38656 100% 55031 0 2.223899 
0 235 2 8 7 40 69 17 304 34 44 1.738325 0 0 0 0 0 0 0 0 0 0 0 1580.72 811328 40896 100% 156189 0 3.257957 
0 236 14 4 7 44 60 17 172 46 51 1.317537 0 0 0 0 0 0 0 0 0 0 0 621.65 536260 38568 99% 62551 0 2.214098 
0 237 14 4 6 29 86 24 241 46 76 1.821881 0 0 0 0 0 0 0 0 0 0 0 334.81 364976 40720 100% 36087 0 1.390003 
0 238 13 8 2 31 82 16 246 33 43 0.289467 0 0 0 0 0 0 0 0 0 0 0 846.71 608376 38872 100% 84160 0 2.159666 
0 239 4 7 3 43 71 19 187 44 86 1.324984 0 0 0 0 0 0 0 0 0 0 0 198.94 244396 40096 99% 22312 0 1.497095 
0 240 2 4 14 61 71 12 110 41 93 1.910982 0 0 0 0 0 0 0 0 0 0 0 63.74 115152 37632 99% 7594 0 1.287795 
0 241 11 8 5 52 60 4 78 42 36 1.230915 0 0 0 0 0 0 0 0 0 0 0 67.55 140776 36280 99% 7652 0 1.063558 
0 242 14 5 4 66 74 9 268 30 54 1.592843 0 0 0 0 0 0 0 0 0 0 0 127.76 192800 36824 100% 13488 0 1.235171 
0 243 4 12 4 43 65 7 141 31 75 0.595647 0 0 0 0 0 0 0 0 0 0 0 27.16 78248 36208 99% 3241 0 1.100967 
0 244 13 12 13 21 96 17 152 43 90 0.996816 0 0 0 0 0 0 0 0 0 0 0 75.31 125036 37792 99% 10074 0 1.103294 
0 245 13 8 3 33 60 8 357 46 92 1.793370 0 0 0 0 0 0 0 0 0 0 0 10.20 47792 35944 99% 1364 0 1.044799 
0 246 11 2 11 28 82 5 19 38 96 1.647885 0 0 0 0 0 0 0 0 0 0 0 6.16 37232 35808 99% 929 0 1.032490 
0 247 3 5 5 25 88 13 141 30 54 1.503790 0 0 0 0 0 0 0 0 0 0 0 409.82 389920 39160 100% 41468 0 2.064426 
0 248 4 8 11 44 86 26 46 46 73 0.485090 0 0 0 0 0 0 0 0 0 0 0 783.20 597336 41144 100% 79765 0 3.067078 
0 249 15 9 10 66 91 12 204 47 33 1.558241 0 0 0 0 0 0 0 0 0 0 0 421.20 428656 37904 100% 42458 0 1.641667 
0 250 15 15 2 27 75 14 269 33 52 1.892917 0 0 0 0 0 0 0 0 0 0 0 467.98 390444 38408 100% 47243 0 1.529151 
0 251 12 10 7 59 73 18 276 45 53 0.821827 0 0 0 0 0 0 0 0 0 0 0 1248.12 716884 39944 100% 123490 0 2.201090 
0 252 3 12 3 64 95 10 3 36 35 1.937296 0 0 0 0 0 0 0 0 0 0 0 366.40 386840 38184 100% 37091 0 1.587790 
0 253 14 10 14 53 69 27 241 50 88 0.124679 0 0 0 0 0 0 0 0 0 0 0 55.12 106968 36744 99% 6342 0 1.065330 
0 254 4 6 9 21 87 13 240 47 55 0.426883 0 0 0 0 0 0 0 0 0 0 0 311.58 327208 37872 99% 31748 0 1.827820 
0 255 2 11 7 50 67 17 74 42 36 0.929614 0 0 0 0 0 0 0 0 0 0 0 1393.57 908036 40296 100% 138509 0 2.541146 
0 256 2 11 5 57 76 12 203 44 86 1.121778 0 0 0 0 0 0 0 0 0 0 0 43.98 100732 36920 99% 5379 0 1.187684 
0 257 2 6 2 42 78 7 263 47 59 1.946297 0 0 0 0 0 0 0 0 0 0 0 66.55 136272 36440 99% 7367 0 1.175990 
0 258 8 4 7 70 69 13 151 31 95 0.350668 0 0 0 0 0 0 0 0 0 0 0 102.22 159852 38984 99% 12091 0 1.281224 
0 259 15 7 0 53 78 13 94 41 46 0.274155 0 0 0 0 0 0 0 0 0 0 0 549.83 498880 38432 100% 55151 0 1.860551 
0 260 3 8 11 68 77 17 10 49 40 0.657640 0 0 0 0 0 0 0 0 0 0 0 1852.21 1020344 40456 100% 182928 0 3.695231 
0 261 13 6 1 34 66 7 145 36 89 1.678695 0 0 0 0 0 0 0 0 0 0 0 12.52 51064 36040 99% 1835 0 1.048259 
0 262 14 12 1 67 93 21 226 50 56 0.052436 0 0 0 0 0 0 0 0 0 0 0 741.88 595300 38968 100% 74904 0 2.045414 
0 263 9 7 6 69 98 8 102 30 62 0.789523 0 0 0 0 0 0 0 0 0 0 0 70.38 134000 36576 99% 7653 0 1.218595 
0 264 9 15 15 28 66 10 9 47 59 0.667095 0 0 0 0 0 0 0 0 0 0 0 113.45 186632 36728 99% 11930 0 1.347953 
0 265 4 10 7 23 70 28 181 43 76 1.557041 0 0 0 0 0 0 0 0 0 0 0 183.89 246652 38984 100% 20514 0 1.548066 
0 266 12 10 3 35 80 17 35 48 36 0.043567 0 0 0 0 0 0 0 0 0 0 0 1872.60 662216 38392 99% 166047 0 2.607718 
0 267 11 15 4 22 67 11 4 49 82 1.404934 0 0 0 0 0 0 0 0 0 0 0 35.30 77880 36416 70% 3241 0 1.100099 
0 268 2 7 6 46 62 0 215 44 36 0.235762 0 0 0 0 0 0 0 0 0 0 0 74.80 148132 36320 99% 8292 0 1.046210 
0 269 2 3 11 47 69 22 51 49 39 0.526647 0 0 0 0 0 0 0 0 0 0 0 4569.82 1217324 39888 100% 407399 0 4.845023 
0 270 9 7 10 42 70 13 239 38 77 1.069752 0 0 0 0 0 0 0 0 0 0 0 108.22 168468 37928 96% 12551 0 1.257463 
0 271 7 9 8 64 68 8 290 33 87 1.995672 0 0 0 0 0 0 0 0 0 0 0 18.32 63116 36128 99% 2249 0 1.089707 
0 272 8 5 14 60 91 24 265 49 39 0.355042 0 0 0 0 0 0 0 0 0 0 0 3480.83 1534108 41784 100% 342250 0 3.058495 
0 273 7 8 10 25 81 25 227 43 76 1.402430 0 0 0 0 0 0 0 0 0 0 0 328.55 351896 41032 99% 35805 0 1.560122 
0 274 11 2 3 32 84 20 35 30 33 1.631744 0 0 0 0 0 0 0 0 0 0 0 5171.16 1209328 39352 100% 457989 0 3.991645 
0 275 9 6 8 35 91 13 288 34 83 1.341389 0 0 0 0 0 0 0 0 0 0 0 112.16 164520 38096 93% 12782 0 1.278886 
0 276 8 2 4 62 97 13 236 46 85 0.299642 0 0 0 0 0 0 0 0 0 0 0 101.92 157192 37960 99% 12192 0 1.251302 
0 277 3 5 15 46 77 23 144 44 90 0.475743 0 0 0 0 0 0 0 0 0 0 0 428.57 359804 42512 100% 46561 0 1.895344 
0 278 14 3 7 58 99 6 243 49 65 1.526952 0 0 0 0 0 0 0 0 0 0 0 53.92 88364 36144 99% 6549 0 1.092986 
0 279 14 3 6 43 86 21 314 35 90 1.463873 0 0 0 0 0 0 0 0 0 0 0 404.52 350284 41576 100% 43902 0 1.486473 
0 280 6 9 9 43 65 16 60 39 85 1.174153 0 0 0 0 0 0 0 0 0 0 0 163.19 203788 38448 99% 17669 0 1.600051 
0 281 9 2 1 50 69 5 116 32 51 0.146852 0 0 0 0 0 0 0 0 0 0 0 66.40 110144 36264 99% 8867 0 1.093360 
0 282 15 11 1 26 71 20 211 50 61 1.855411 0 0 0 0 0 0 0 0 0 0 0 534.88 497024 39904 100% 54504 0 1.725117 
0 283 14 14 3 60 93 25 148 45 59 0.851278 0 0 0 0 0 0 0 0 0 0 0 746.62 617396 40792 100% 75851 0 1.951452 
0 284 15 2 8 24 61 12 183 39 55 1.827105 0 0 0 0 0 0 0 0 0 0 0 232.33 280364 37792 99% 24176 0 1.578989 
0 285 13 6 8 68 60 6 297 34 98 1.257758 0 0 0 0 0 0 0 0 0 0 0 6.51 38152 35864 98% 994 0 1.026306 
0 286 8 2 4 36 79 16 294 36 32 0.263938 0 0 0 0 0 0 0 0 0 0 0 2100.43 1004868 41376 100% 208172 0 3.090900 
0 287 4 5 6 29 79 13 349 42 64 1.825379 0 0 0 0 0 0 0 0 0 0 0 289.42 301568 38088 99% 30231 0 1.958685 
0 288 10 2 14 63 73 16 201 32 94 1.104624 0 0 0 0 0 0 0 0 0 0 0 166.59 202536 38920 99% 18661 0 1.290314 
0 289 4 2 10 57 97 6 25 48 96 0.062354 0 0 0 0 0 0 0 0 0 0 0 19.43 41760 35880 99% 2624 0 1.050381 
0 290 9 2 10 39 70 12 166 47 93 1.720298 0 0 0 0 0 0 0 0 0 0 0 62.80 116240 37712 99% 8050 0 1.225551 
0 291 13 2 0 63 62 16 299 30 45 0.661791 0 0 0 0 0 0 0 0 0 0 0 1492.72 791072 40712 100% 148369 0 2.657014 
0 292 3 2 1 29 91 16 167 33 94 1.647411 0 0 0 0 0 0 0 0 0 0 0 162.14 222828 39728 99% 19056 0 1.515612 
0 293 2 14 6 42 72 24 67 45 95 1.316158 0 0 0 0 0 0 0 0 0 0 0 93.86 138852 37752 99% 13208 0 1.516155 
0 294 6 5 11 61 84 6 199 39 68 1.256764 0 0 0 0 0 0 0 0 0 0 0 26.57 80248 36216 99% 3384 0 1.112637 
0 295 9 7 14 21 94 20 169 42 44 0.783462 0 0 0 0 0 0 0 0 0 0 0 1037.28 789764 39192 100% 103973 0 2.609309 
0 296 12 11 8 41 62 6 119 31 78 1.178390 0 0 0 0 0 0 0 0 0 0 0 12.93 54676 35984 99% 1673 0 1.047451 
0 297 15 6 9 43 67 16 74 46 44 0.158325 0 0 0 0 0 0 0 0 0 0 0 1101.61 777904 39240 100% 109851 0 2.303310 
0 298 7 11 15 63 75 12 122 46 91 1.881255 0 0 0 0 0 0 0 0 0 0 0 45.47 99048 37280 99% 5802 0 1.156930 
0 299 3 3 3 49 68 8 266 32 56 1.979471 0 0 0 0 0 0 0 0 0 0 0 121.63 171336 36872 99% 13160 0 1.242128 
0 300 4 5 14 54 83 12 336 45 66 1.332263 0 0 0 0 0 0 0 0 0 0 0 234.14 265016 37896 100% 24906 0 1.718390 
0 301 8 12 13 42 62 11 191 31 40 1.482065 0 0 0 0 0 0 0 0 0 0 0 269.20 318428 37400 100% 27896 0 1.580339 
0 302 11 12 6 20 67 15 150 40 89 1.663636 0 0 0 0 0 0 0 0 0 0 0 84.72 123120 38040 99% 10272 0 1.150950 
0 303 11 8 6 55 64 10 25 43 60 1.870659 0 0 0 0 0 0 0 0 0 0 0 142.55 199880 36888 99% 15099 0 1.400769 
0 304 8 12 2 22 86 11 250 36 62 1.147243 0 0 0 0 0 0 0 0 0 0 0 120.68 184496 37352 99% 14546 0 1.274955 
0 305 13 13 12 69 61 17 163 35 40 1.006609 0 0 0 0 0 0 0 0 0 0 0 682.23 582640 38504 99% 68619 0 2.317126 
0 306 3 8 4 42 88 12 47 30 62 0.945641 0 0 0 0 0 0 0 0 0 0 0 192.36 251256 37544 100% 19977 0 1.751845 
0 307 3 14 10 38 62 18 334 46 55 1.177183 0 0 0 0 0 0 0 0 0 0 0 1295.11 776884 40168 100% 130069 0 3.287252 
0 308 3 5 2 22 82 1 162 33 87 1.619657 0 0 0 0 0 0 0 0 0 0 0 9.52 36508 35800 97% 1312 0 1.019892 
0 309 4 2 2 66 81 14 153 46 38 0.886969 0 0 0 0 0 0 0 0 0 0 0 733.74 610732 38888 100% 73521 0 2.566909 
0 310 4 7 10 21 85 14 65 32 95 1.749330 0 0 0 0 0 0 0 0 0 0 0 62.03 119192 37184 99% 7401 0 1.359635 
0 311 4 7 2 51 68 10 40 47 74 1.384818 0 0 0 0 0 0 0 0 0 0 0 67.94 123452 36792 99% 7870 0 1.334004 
0 312 14 6 8 23 85 9 190 31 98 0.271441 0 0 0 0 0 0 0 0 0 0 0 20.25 65308 36368 99% 4120 0 1.053057 
0 313 8 15 9 65 74 4 62 40 46 1.485582 0 0 0 0 0 0 0 0 0 0 0 45.95 88624 36048 99% 5289 0 1.053660 
0 314 6 15 1 39 61 15 276 35 78 1.317846 0 0 0 0 0 0 0 0 0 0 0 134.00 187708 38240 99% 15712 0 1.272363 
0 315 2 11 6 27 71 21 278 44 86 0.028476 0 0 0 0 0 0 0 0 0 0 0 361.27 329852 40944 100% 38178 0 1.636133 
0 316 11 11 2 61 83 13 321 49 99 1.853056 0 0 0 0 0 0 0 0 0 0 0 42.71 64328 36576 99% 5546 0 1.055010 
0 317 2 15 14 65 83 7 165 49 59 1.688398 0 0 0 0 0 0 0 0 0 0 0 59.95 124240 36392 99% 6568 0 1.160149 
0 318 4 8 8 67 84 17 40 30 42 0.918559 0 0 0 0 0 0 0 0 0 0 0 1350.61 880808 39960 100% 133971 0 3.585077 
0 319 3 8 3 31 97 23 169 49 46 0.704127 0 0 0 0 0 0 0 0 0 0 0 1417.54 959340 39856 100% 140472 0 2.744961 
0 320 12 5 5 64 72 7 98 42 38 0.884454 0 0 0 0 0 0 0 0 0 0 0 179.49 241800 36984 99% 19060 0 1.205237 
0 321 9 15 5 43 78 11 214 31 91 0.717337 0 0 0 0 0 0 0 0 0 0 0 48.72 82660 36640 99% 6231 0 1.090804 
0 322 8 12 2 26 96 11 203 44 89 0.796348 0 0 0 0 0 0 0 0 0 0 0 46.74 81456 36840 99% 6408 0 1.117218 
0 323 12 8 8 29 78 2 311 39 40 0.896286 0 0 0 0 0 0 0 0 0 0 0 51.11 117672 36144 99% 5744 0 1.036372 
0 324 14 12 1 61 67 13 244 39 41 1.261877 0 0 0 0 0 0 0 0 0 0 0 449.48 412716 38304 100% 45278 0 1.656978 
0 325 2 13 9 23 74 15 61 39 76 0.610377 0 0 0 0 0 0 0 0 0 0 0 227.70 232592 38768 99% 25905 0 1.673579 
0 326 7 10 11 60 68 28 195 40 77 1.145785 0 0 0 0 0 0 0 0 0 0 0 200.53 245576 39312 99% 23093 0 1.375078 
0 327 14 6 7 65 88 9 107 48 86 0.267326 0 0 0 0 0 0 0 0 0 0 0 46.17 71448 36296 99% 5822 0 1.088525 
0 328 13 10 3 43 66 18 121 38 57 1.640877 0 0 0 0 0 0 0 0 0 0 0 901.28 634704 40696 100% 90666 0 2.424736 
0 329 2 4 7 52 94 17 199 42 62 0.864706 0 0 0 0 0 0 0 0 0 0 0 443.81 413004 39624 100% 45969 0 2.051755 
0 330 2 8 14 29 72 19 297 30 73 1.980870 0 0 0 0 0 0 0 0 0 0 0 857.00 551016 42816 100% 88471 0 2.262791 
0 331 5 4 4 31 93 4 344 38 34 1.530844 0 0 0 0 0 0 0 0 0 0 0 117.65 165236 36424 99% 12767 0 1.081099 
0 332 6 10 6 65 89 14 72 32 77 1.368044 0 0 0 0 0 0 0 0 0 0 0 198.62 217700 38584 99% 21813 0 1.590780 
0 333 14 15 15 41 61 10 81 36 50 0.075103 0 0 0 0 0 0 0 0 0 0 0 161.73 216484 36800 99% 16957 0 1.301177 
0 334 6 5 4 68 87 13 203 45 58 1.019942 0 0 0 0 0 0 0 0 0 0 0 292.85 306720 38344 99% 30637 0 1.727612 
0 335 5 9 4 58 74 21 95 31 56 0.760293 0 0 0 0 0 0 0 0 0 0 0 2134.69 1074232 43488 100% 216065 0 2.594011 
0 336 9 9 14 37 96 7 192 45 83 1.716401 0 0 0 0 0 0 0 0 0 0 0 37.33 63260 36344 99% 4534 0 1.074673 
0 337 4 9 5 50 62 32 168 39 57 0.128041 0 0 0 0 0 0 0 0 0 0 0 481.00 475416 38896 99% 49189 0 1.898189 
0 338 2 11 2 46 83 27 133 38 98 0.556582 0 0 0 0 0 0 0 0 0 0 0 241.19 253176 40872 99% 27218 0 1.520181 
0 339 12 5 6 59 80 10 236 44 73 0.684865 0 0 0 0 0 0 0 0 0 0 0 95.75 130352 37120 99% 11319 0 1.195086 
0 340 5 7 7 43 76 10 160 34 43 0.415771 0 0 0 0 0 0 0 0 0 0 0 237.66 292560 37448 99% 25242 0 1.545125 
0 341 12 12 11 26 85 16 236 46 73 0.756191 0 0 0 0 0 0 0 0 0 0 0 187.15 202416 38520 99% 21373 0 1.238089 
0 342 2 9 11 41 70 3 224 38 39 0.747152 0 0 0 0 0 0 0 0 0 0 0 84.89 141440 36416 99% 9606 0 1.062883 
0 343 12 11 10 24 100 26 341 39 43 1.607480 0 0 0 0 0 0 0 0 0 0 0 3203.33 800352 38328 100% 283279 0 2.027571 
0 344 5 12 10 62 80 1 300 47 95 0.232557 0 0 0 0 0 0 0 0 0 0 0 5.56 30384 35728 72% 656 0 1.010609 
0 345 13 3 2 34 70 25 225 44 43 1.821368 0 0 0 0 0 0 0 0 0 0 0 2543.43 1239212 40128 99% 252408 0 2.303829 
0 346 4 4 7 56 94 10 176 31 53 1.275352 0 0 0 0 0 0 0 0 0 0 0 165.30 231336 37192 98% 16727 0 1.500759 
0 347 4 7 1 51 62 11 307 50 67 1.330686 0 0 0 0 0 0 0 0 0 0 0 211.28 224984 37472 99% 21695 0 1.465424 
0 348 8 5 11 57 62 3 353 42 59 0.735219 0 0 0 0 0 0 0 0 0 0 0 37.06 66828 35960 99% 5142 0 1.041279 
0 349 11 13 10 27 61 18 156 33 78 1.168579 0 0 0 0 0 0 0 0 0 0 0 248.26 282960 40240 99% 25487 0 1.431174 
0 350 2 8 4 66 73 18 75 41 41 0.149871 0 0 0 0 0 0 0 0 0 0 0 1718.91 968380 40336 100% 169793 0 2.847724 
0 351 6 4 2 51 94 12 5 36 55 1.538608 0 0 0 0 0 0 0 0 0 0 0 264.74 306108 37664 99% 27069 0 1.856633 
0 352 2 14 5 60 72 27 227 34 33 0.809907 0 0 0 0 0 0 0 0 0 0 0 2869.23 1480944 40256 99% 282546 0 2.282032 
